n,plus,multi,square,compare
9248,0.000108,0.000114,0.000461,0.000111
9249,0.000108,0.000114,0.000447,0.000111
9250,0.000108,0.000115,0.000455,0.000115
9251,0.000107,0.000114,0.000459,0.00011
9252,0.000112,0.000121,0.000458,0.00011
9253,0.000108,0.000115,0.000463,0.00011
9254,0.000108,0.000114,0.000461,0.00011
9255,0.000108,0.000115,0.000462,0.00011
9256,0.000108,0.000114,0.000462,0.000111
9257,0.000108,0.000114,0.000455,0.000112
9258,0.000113,0.00012,0.000456,0.00011
9259,0.000108,0.000114,0.000458,0.000111
9260,0.000108,0.000114,0.000446,0.000111
9261,0.000108,0.000114,0.000449,0.000111
9262,0.000109,0.000114,0.000459,0.000111
9263,0.000108,0.000114,0.000462,0.000116
9264,0.000108,0.000114,0.000461,0.000111
9265,0.000109,0.000115,0.00045,0.00011
9266,0.000108,0.000114,0.000447,0.000111
9267,0.000109,0.000118,0.00046,0.000111
9268,0.000108,0.000115,0.000461,0.000111
9269,0.000108,0.000114,0.000451,0.00011
9270,0.000109,0.000114,0.000459,0.000112
9271,0.000113,0.00012,0.00045,0.000111
9272,0.000108,0.000114,0.000458,0.000112
9273,0.000108,0.000115,0.00045,0.000111
9274,0.000108,0.000115,0.000459,0.000111
9275,0.000109,0.000114,0.000447,0.000115
9276,0.000108,0.000114,0.000461,0.000116
9277,0.000113,0.00012,0.000462,0.000112
9278,0.000109,0.000116,0.000466,0.000111
9279,0.000108,0.000115,0.000466,0.000111
9280,0.000108,0.000114,0.000465,0.000111
9281,0.000109,0.000114,0.000458,0.000111
9282,0.000108,0.000114,0.000444,0.000116
9283,0.000108,0.000115,0.000461,0.000111
9284,0.000114,0.00012,0.000448,0.000111
9285,0.000108,0.000114,0.000454,0.000111
9286,0.000108,0.000114,0.000453,0.000111
9287,0.000108,0.000114,0.000462,0.000111
9288,0.000108,0.000114,0.00046,0.000111
9289,0.000108,0.000115,0.000461,0.000112
9290,0.000114,0.00012,0.000452,0.000111
9291,0.000108,0.000114,0.000461,0.000111
9292,0.000108,0.000114,0.000459,0.000111
9293,0.000108,0.000114,0.000461,0.000111
9294,0.000111,0.000114,0.000448,0.000111
9295,0.000109,0.000114,0.000452,0.000116
9296,0.000109,0.000114,0.000451,0.000111
9297,0.00011,0.000116,0.000452,0.000111
9298,0.000108,0.000115,0.000459,0.000111
9299,0.000108,0.000114,0.000451,0.000111
9300,0.000108,0.000114,0.000461,0.000111
9301,0.000108,0.000114,0.000464,0.000116
9302,0.000108,0.000114,0.000461,0.000112
9303,0.000113,0.00012,0.00047,0.000111
9304,0.000108,0.000115,0.000467,0.000112
9305,0.000108,0.000114,0.000451,0.000111
9306,0.000108,0.000114,0.00045,0.00011
9307,0.000108,0.000115,0.000454,0.000111
9308,0.000108,0.000115,0.000464,0.000116
9309,0.000114,0.000114,0.000455,0.000112
9310,0.000109,0.000116,0.000463,0.000111
9311,0.000109,0.000115,0.000448,0.000111
9312,0.000109,0.000114,0.000462,0.000111
9313,0.000108,0.000115,0.000454,0.000111
9314,0.000108,0.000114,0.000453,0.000116
9315,0.000109,0.000115,0.000464,0.000111
9316,0.000109,0.00012,0.000468,0.000111
9317,0.000109,0.000115,0.000462,0.000111
9318,0.000109,0.000115,0.000469,0.000111
9319,0.000109,0.000115,0.000465,0.000111
9320,0.000108,0.000115,0.000472,0.000111
9321,0.000109,0.000115,0.000463,0.000113
9322,0.000113,0.000121,0.000461,0.000111
9323,0.000109,0.000116,0.00045,0.000111
9324,0.000108,0.000115,0.00046,0.000112
9325,0.000109,0.000115,0.000452,0.000111
9326,0.000109,0.000115,0.000467,0.000111
9327,0.000109,0.000115,0.000456,0.000116
9328,0.000114,0.000115,0.000471,0.000111
9329,0.000109,0.000116,0.00046,0.000111
9330,0.000109,0.000119,0.000467,0.000111
9331,0.000108,0.000115,0.000453,0.000112
9332,0.000108,0.000115,0.000468,0.000111
9333,0.000109,0.000115,0.000448,0.000117
9334,0.000109,0.000115,0.000468,0.000111
9335,0.00011,0.00012,0.00046,0.000111
9336,0.000108,0.000115,0.000468,0.000111
9337,0.000109,0.000115,0.000462,0.000111
9338,0.000109,0.000115,0.000469,0.000112
9339,0.000109,0.000115,0.000462,0.000114
9340,0.000108,0.000115,0.000471,0.000113
9341,0.000114,0.00012,0.000458,0.000112
9342,0.000109,0.000116,0.000467,0.000112
9343,0.000109,0.000115,0.000457,0.000111
9344,0.000109,0.000115,0.000459,0.000111
9345,0.000108,0.000115,0.000443,0.000111
9346,0.000109,0.000115,0.000458,0.000117
9347,0.000114,0.000115,0.000452,0.000111
9348,0.00011,0.000121,0.00046,0.000112
9349,0.000109,0.000116,0.000459,0.000111
9350,0.000109,0.000116,0.000467,0.000112
9351,0.000109,0.000115,0.000463,0.000111
9352,0.000108,0.000115,0.00047,0.000116
9353,0.000109,0.000115,0.000461,0.000113
9354,0.00011,0.00012,0.000467,0.000112
9355,0.000109,0.000115,0.000462,0.000112
9356,0.000108,0.000115,0.000472,0.000111
9357,0.000109,0.000115,0.000456,0.000111
9358,0.000112,0.000116,0.000457,0.000112
9359,0.000109,0.000115,0.000448,0.000118
9360,0.000115,0.000115,0.000469,0.000112
9361,0.000109,0.000117,0.000455,0.000111
9362,0.000109,0.000115,0.000457,0.000112
9363,0.000109,0.000115,0.000459,0.000112
9364,0.000109,0.000115,0.000474,0.000112
9365,0.000109,0.000115,0.000465,0.000118
9366,0.000116,0.000115,0.000473,0.000112
9367,0.00011,0.000121,0.000469,0.000111
9368,0.000109,0.000116,0.000475,0.000112
9369,0.000109,0.000116,0.000462,0.000112
9370,0.000109,0.000116,0.000471,0.000112
9371,0.000109,0.000116,0.000466,0.000111
9372,0.000109,0.000116,0.000472,0.000113
9373,0.000111,0.000121,0.000465,0.000112
9374,0.000109,0.000116,0.000475,0.000112
9375,0.000109,0.000116,0.000467,0.000112
9376,0.000109,0.000115,0.000478,0.000112
9377,0.000109,0.000115,0.000467,0.000112
9378,0.00011,0.000115,0.000476,0.000116
9379,0.000114,0.000116,0.000457,0.000111
9380,0.00011,0.000117,0.000463,0.000112
9381,0.000109,0.000116,0.000467,0.000112
9382,0.000109,0.000115,0.00047,0.000112
9383,0.000109,0.000116,0.000466,0.000112
9384,0.000109,0.000116,0.000472,0.000117
9385,0.000114,0.000116,0.000471,0.000112
9386,0.00011,0.00012,0.000468,0.000112
9387,0.000109,0.000115,0.00047,0.000111
9388,0.000109,0.000116,0.000471,0.000112
9389,0.000109,0.000116,0.000473,0.000112
9390,0.00011,0.000115,0.000464,0.000112
9391,0.000109,0.000116,0.000466,0.000113
9392,0.00011,0.000122,0.000474,0.000112
9393,0.000109,0.000116,0.00047,0.000111
9394,0.00011,0.000119,0.000472,0.000112
9395,0.000109,0.000117,0.000468,0.000112
9396,0.000109,0.000116,0.000471,0.000112
9397,0.000109,0.000115,0.000472,0.000117
9398,0.000115,0.000116,0.000472,0.000112
9399,0.00011,0.000121,0.000459,0.000112
9400,0.000109,0.000116,0.000473,0.000112
9401,0.00011,0.000115,0.000459,0.000111
9402,0.000109,0.000116,0.000468,0.000112
9403,0.000109,0.000116,0.000472,0.00012
9404,0.000115,0.000116,0.000471,0.000112
9405,0.00011,0.000122,0.000474,0.000112
9406,0.000109,0.000116,0.000473,0.000112
9407,0.00011,0.000116,0.000464,0.000112
9408,0.000109,0.000116,0.000475,0.000112
9409,0.00011,0.000116,0.000462,0.000112
9410,0.00011,0.000116,0.000458,0.000113
9411,0.00011,0.000121,0.000471,0.000112
9412,0.000109,0.000117,0.000464,0.000112
9413,0.000109,0.000115,0.00047,0.000113
9414,0.000109,0.000116,0.000468,0.000112
9415,0.000109,0.000116,0.000463,0.000112
9416,0.00011,0.000116,0.000464,0.000117
9417,0.000114,0.000116,0.00047,0.000112
9418,0.000109,0.00012,0.000468,0.000113
9419,0.000109,0.000117,0.000472,0.000113
9420,0.000109,0.000115,0.000472,0.000113
9421,0.000109,0.000116,0.000455,0.000112
9422,0.000113,0.000115,0.000469,0.000117
9423,0.000116,0.000116,0.000468,0.000113
9424,0.000109,0.000123,0.000476,0.000112
9425,0.000109,0.000116,0.000466,0.000112
9426,0.000109,0.000116,0.000461,0.000112
9427,0.00011,0.000116,0.000458,0.000112
9428,0.00011,0.000116,0.000478,0.000112
9429,0.00011,0.000116,0.000456,0.000114
9430,0.000111,0.00012,0.000482,0.000112
9431,0.00011,0.000117,0.000469,0.000112
9432,0.00011,0.000116,0.000467,0.000112
9433,0.000109,0.000116,0.000467,0.000112
9434,0.000109,0.000116,0.000466,0.000113
9435,0.000109,0.000116,0.000466,0.000116
9436,0.000114,0.000117,0.000476,0.000114
9437,0.00011,0.00012,0.000467,0.000111
9438,0.000109,0.000117,0.000468,0.000113
9439,0.000109,0.000116,0.000471,0.000112
9440,0.00011,0.000116,0.000479,0.000112
9441,0.000109,0.000116,0.000456,0.000119
9442,0.000114,0.000116,0.000476,0.000112
9443,0.000109,0.000123,0.000472,0.000113
9444,0.000109,0.000116,0.00048,0.000112
9445,0.00011,0.000116,0.000469,0.000112
9446,0.00011,0.000117,0.000477,0.000113
9447,0.00011,0.000116,0.000475,0.000112
9448,0.000115,0.000117,0.000481,0.000114
9449,0.00011,0.000122,0.000464,0.000113
9450,0.00011,0.000117,0.000466,0.000113
9451,0.00011,0.000116,0.000462,0.000112
9452,0.00011,0.000116,0.000467,0.000112
9453,0.000109,0.000116,0.000471,0.000113
9454,0.000131,0.000139,0.000487,0.000137
9455,0.000113,0.000119,0.000475,0.000116
9456,0.000112,0.00012,0.000479,0.000113
9457,0.00011,0.000116,0.000454,0.000112
9458,0.000109,0.00012,0.000472,0.000112
9459,0.00011,0.000117,0.000467,0.000113
9460,0.00011,0.000117,0.000476,0.000121
9461,0.000111,0.000116,0.00046,0.000113
9462,0.00011,0.000122,0.000475,0.000112
9463,0.00011,0.000116,0.000464,0.000112
9464,0.00011,0.000116,0.000477,0.000113
9465,0.00011,0.000117,0.000462,0.000112
9466,0.00011,0.000116,0.000461,0.000119
9467,0.000117,0.000117,0.000465,0.000116
9468,0.00011,0.000124,0.000477,0.000113
9469,0.00011,0.000117,0.000478,0.000113
9470,0.000111,0.000116,0.000478,0.000113
9471,0.00011,0.000117,0.000473,0.000113
9472,0.00011,0.000116,0.000482,0.000113
9473,0.000115,0.000117,0.000473,0.000115
9474,0.00011,0.000122,0.000471,0.000113
9475,0.000111,0.000117,0.000476,0.000112
9476,0.00011,0.000116,0.000476,0.000113
9477,0.000111,0.000117,0.000463,0.000113
9478,0.00011,0.000116,0.00046,0.000113
9479,0.00011,0.000116,0.000478,0.000117
9480,0.000111,0.000117,0.000467,0.000114
9481,0.000111,0.00012,0.000476,0.000113
9482,0.00011,0.000117,0.000477,0.000112
9483,0.00011,0.000117,0.000478,0.000113
9484,0.00011,0.000117,0.000477,0.000113
9485,0.000114,0.000116,0.000466,0.000124
9486,0.000111,0.000117,0.000463,0.000113
9487,0.000111,0.000122,0.000473,0.000113
9488,0.00011,0.000116,0.000478,0.000113
9489,0.00011,0.000122,0.000474,0.000113
9490,0.00011,0.000119,0.00048,0.000113
9491,0.000111,0.000117,0.000475,0.000117
9492,0.000115,0.000117,0.000482,0.000113
9493,0.000111,0.000122,0.000472,0.000113
9494,0.00011,0.000117,0.000483,0.000113
9495,0.00011,0.000116,0.000475,0.000112
9496,0.00011,0.000117,0.000467,0.000113
9497,0.00011,0.000117,0.000472,0.000113
9498,0.000116,0.000116,0.00048,0.000115
9499,0.00011,0.000117,0.000473,0.000114
9500,0.00011,0.000118,0.000485,0.000113
9501,0.000111,0.000117,0.000473,0.000113
9502,0.00011,0.000117,0.000477,0.000113
9503,0.00011,0.000117,0.000463,0.000113
9504,0.00011,0.000117,0.000485,0.000119
9505,0.000112,0.000117,0.000465,0.000113
9506,0.000113,0.000125,0.000469,0.000113
9507,0.000111,0.000116,0.000474,0.000113
9508,0.00011,0.000117,0.000472,0.000113
9509,0.00011,0.000117,0.000474,0.000113
9510,0.00011,0.000118,0.000468,0.000121
9511,0.000112,0.000117,0.000475,0.000113
9512,0.000111,0.000124,0.000484,0.000113
9513,0.000111,0.000117,0.000476,0.000113
9514,0.00011,0.000117,0.00048,0.000113
9515,0.00011,0.000118,0.000483,0.000113
9516,0.00011,0.000117,0.000483,0.000112
9517,0.000116,0.000117,0.000481,0.000115
9518,0.000111,0.000122,0.00048,0.000114
9519,0.000111,0.000117,0.000487,0.000113
9520,0.000111,0.000117,0.000484,0.000113
9521,0.000111,0.000117,0.000479,0.000113
9522,0.000111,0.000121,0.000479,0.000113
9523,0.000116,0.000118,0.000481,0.000118
9524,0.000111,0.000118,0.000484,0.000114
9525,0.00011,0.000119,0.00047,0.000113
9526,0.00011,0.000117,0.000479,0.000114
9527,0.000111,0.000117,0.000481,0.000113
9528,0.000111,0.000117,0.000467,0.000113
9529,0.000111,0.000117,0.000476,0.000117
9530,0.000112,0.000118,0.000477,0.000117
9531,0.000112,0.000123,0.00048,0.000113
9532,0.000111,0.000117,0.00048,0.000113
9533,0.000111,0.000117,0.000481,0.000113
9534,0.00011,0.000118,0.000478,0.000114
9535,0.00011,0.000117,0.000477,0.000119
9536,0.000112,0.000117,0.000485,0.000114
9537,0.000111,0.000122,0.000471,0.000113
9538,0.00011,0.000118,0.000478,0.000113
9539,0.000111,0.000117,0.000472,0.000114
9540,0.000111,0.000119,0.00048,0.000114
9541,0.00011,0.000118,0.000469,0.000114
9542,0.000116,0.000117,0.000479,0.000115
9543,0.000111,0.000123,0.000461,0.000113
9544,0.00011,0.000117,0.000481,0.000114
9545,0.000111,0.000117,0.000469,0.000113
9546,0.000111,0.000118,0.000469,0.000113
9547,0.000111,0.000117,0.000474,0.000114
9548,0.000117,0.000118,0.000482,0.000119
9549,0.000115,0.000117,0.000473,0.000113
9550,0.000111,0.000119,0.000479,0.000113
9551,0.00011,0.000117,0.000475,0.000113
9552,0.000111,0.000118,0.000483,0.000114
9553,0.000111,0.000118,0.000469,0.000114
9554,0.000119,0.000117,0.000477,0.000117
9555,0.000111,0.000117,0.00046,0.000114
9556,0.000111,0.000123,0.000481,0.000114
9557,0.00011,0.000117,0.000474,0.000114
9558,0.000111,0.000118,0.000487,0.000113
9559,0.000111,0.000117,0.000475,0.000114
9560,0.00011,0.000117,0.00048,0.000119
9561,0.000112,0.000118,0.000477,0.000114
9562,0.000111,0.000123,0.000464,0.000114
9563,0.00011,0.000118,0.000481,0.000114
9564,0.000111,0.000117,0.000479,0.000114
9565,0.000111,0.000117,0.000476,0.000114
9566,0.000111,0.000118,0.000478,0.000114
9567,0.000113,0.000118,0.00048,0.000116
9568,0.000111,0.000123,0.00048,0.000113
9569,0.000111,0.000118,0.000476,0.000113
9570,0.000111,0.000118,0.000475,0.000114
9571,0.000111,0.000117,0.000477,0.000113
9572,0.000111,0.000117,0.000478,0.000114
9573,0.000116,0.000118,0.000476,0.000114
9574,0.000112,0.000118,0.000476,0.000114
9575,0.000111,0.000119,0.000479,0.000113
9576,0.000111,0.000117,0.000481,0.000113
9577,0.000111,0.000117,0.000477,0.000114
9578,0.000111,0.000117,0.000477,0.000114
9579,0.000116,0.000117,0.00048,0.000119
9580,0.000111,0.000117,0.000478,0.000114
9581,0.000111,0.000123,0.000479,0.000114
9582,0.000111,0.000117,0.000478,0.000114
9583,0.000111,0.000117,0.000464,0.000113
9584,0.000111,0.000117,0.000486,0.000114
9585,0.000116,0.000121,0.000475,0.000119
9586,0.000112,0.000118,0.000468,0.000114
9587,0.000111,0.000123,0.000462,0.000114
9588,0.000111,0.000118,0.000485,0.000114
9589,0.000111,0.000118,0.000476,0.000114
9590,0.000111,0.000117,0.000488,0.000114
9591,0.000111,0.000117,0.000477,0.000119
9592,0.000112,0.000117,0.000486,0.000115
9593,0.000111,0.000123,0.000462,0.000114
9594,0.000112,0.000118,0.000475,0.000117
9595,0.000111,0.000118,0.000477,0.000114
9596,0.000111,0.000118,0.000485,0.000114
9597,0.000111,0.000118,0.000478,0.000114
9598,0.000117,0.000118,0.000485,0.000115
9599,0.000111,0.000118,0.000467,0.000114
9600,0.000112,0.000119,0.000487,0.000114
9601,0.000111,0.000118,0.000475,0.000115
9602,0.000111,0.000118,0.000467,0.000114
9603,0.000112,0.000118,0.000472,0.000113
9604,0.000116,0.000117,0.000478,0.00012
9605,0.000111,0.000118,0.000476,0.000114
9606,0.000111,0.000122,0.000466,0.000114
9607,0.000112,0.000119,0.000469,0.000114
9608,0.000111,0.000118,0.000483,0.000114
9609,0.000111,0.000118,0.000466,0.000113
9610,0.000117,0.000118,0.00048,0.00012
9611,0.000111,0.000118,0.000481,0.000114
9612,0.000111,0.000122,0.000476,0.000115
9613,0.000115,0.000118,0.000466,0.000114
9614,0.000111,0.000118,0.000479,0.000113
9615,0.000111,0.000118,0.000482,0.000115
9616,0.000117,0.000118,0.000488,0.000119
9617,0.000112,0.000117,0.000482,0.000114
9618,0.000112,0.000124,0.000482,0.000114
9619,0.000111,0.000118,0.000471,0.000114
9620,0.000112,0.000118,0.00048,0.000114
9621,0.000111,0.000118,0.000476,0.000115
9622,0.000111,0.000118,0.000477,0.000114
9623,0.000113,0.000118,0.00047,0.000116
9624,0.000112,0.000118,0.000469,0.000114
9625,0.000112,0.00012,0.000473,0.000114
9626,0.000111,0.000119,0.000481,0.000114
9627,0.000112,0.000118,0.000483,0.000114
9628,0.000112,0.000118,0.000468,0.000114
9629,0.000113,0.000118,0.000478,0.00012
9630,0.000111,0.000118,0.000468,0.000114
9631,0.000112,0.000123,0.000481,0.000114
9632,0.000112,0.000118,0.00049,0.000114
9633,0.000112,0.000118,0.000475,0.000115
9634,0.000112,0.000118,0.000488,0.000114
9635,0.000128,0.000118,0.000474,0.000118
9636,0.000111,0.000118,0.000473,0.000115
9637,0.000112,0.000123,0.000481,0.000114
9638,0.000112,0.000119,0.000489,0.000115
9639,0.000112,0.000118,0.000483,0.000115
9640,0.000112,0.000118,0.000484,0.000114
9641,0.000117,0.000118,0.000478,0.000119
9642,0.000111,0.000118,0.000487,0.000115
9643,0.000111,0.000123,0.000479,0.000114
9644,0.000111,0.000118,0.000489,0.000114
9645,0.000111,0.000118,0.00048,0.000114
9646,0.000112,0.000118,0.000473,0.000115
9647,0.000117,0.000118,0.000481,0.000119
9648,0.000111,0.000118,0.00049,0.000115
9649,0.000112,0.000126,0.000473,0.000114
9650,0.000111,0.000119,0.000486,0.000114
9651,0.000112,0.000118,0.000484,0.000114
9652,0.000112,0.000118,0.000486,0.000115
9653,0.000117,0.000119,0.000488,0.000114
9654,0.000112,0.000118,0.000487,0.000116
9655,0.000112,0.000118,0.000488,0.000115
9656,0.000112,0.000119,0.000475,0.000115
9657,0.000111,0.000119,0.000477,0.000114
9658,0.000112,0.000119,0.000486,0.000118
9659,0.000112,0.000119,0.000484,0.000115
9660,0.000113,0.000119,0.000485,0.000119
9661,0.000112,0.000118,0.000488,0.000114
9662,0.000112,0.000124,0.000485,0.000114
9663,0.000112,0.000118,0.000486,0.000115
9664,0.000112,0.000118,0.000473,0.000115
9665,0.000112,0.000118,0.000477,0.000114
9666,0.000113,0.000119,0.00047,0.000119
9667,0.000112,0.000119,0.000483,0.000115
9668,0.000112,0.000125,0.000489,0.000115
9669,0.000111,0.000119,0.000481,0.000114
9670,0.000112,0.000119,0.000487,0.000115
9671,0.000112,0.000118,0.000474,0.000115
9672,0.000117,0.000119,0.000491,0.000121
9673,0.000112,0.000118,0.000481,0.000115
9674,0.000112,0.000123,0.000487,0.000115
9675,0.000112,0.000118,0.000484,0.000114
9676,0.000112,0.000118,0.000492,0.000115
9677,0.000116,0.000119,0.000483,0.000114
9678,0.000117,0.000119,0.000491,0.00012
9679,0.000113,0.000119,0.000481,0.000115
9680,0.000112,0.000124,0.000489,0.000115
9681,0.000112,0.00012,0.000481,0.000115
9682,0.000113,0.000119,0.000488,0.000115
9683,0.000112,0.000119,0.000481,0.000115
9684,0.000117,0.000119,0.000482,0.000115
9685,0.000112,0.000118,0.000488,0.000116
9686,0.000112,0.000119,0.000487,0.000116
9687,0.000112,0.000121,0.00049,0.000115
9688,0.000113,0.000119,0.00049,0.000115
9689,0.000112,0.000119,0.000491,0.000115
9690,0.000118,0.000119,0.000483,0.000114
9691,0.000112,0.000119,0.000492,0.000122
9692,0.000112,0.000119,0.000484,0.000115
9693,0.000113,0.000124,0.000492,0.000115
9694,0.000112,0.000119,0.000492,0.000115
9695,0.000112,0.000118,0.000492,0.000115
9696,0.000112,0.000119,0.000493,0.000115
9697,0.000113,0.000119,0.000487,0.000119
9698,0.000112,0.000119,0.000486,0.000115
9699,0.000113,0.000123,0.000484,0.000115
9700,0.000112,0.000119,0.000486,0.000114
9701,0.000112,0.000119,0.000483,0.000115
9702,0.000112,0.000119,0.000491,0.000115
9703,0.000114,0.000119,0.000478,0.00012
9704,0.000113,0.000119,0.000496,0.000116
9705,0.000113,0.000124,0.00049,0.000115
9706,0.000112,0.000119,0.000497,0.000115
9707,0.000112,0.000119,0.000483,0.000115
9708,0.000112,0.000119,0.000498,0.000115
9709,0.000113,0.000118,0.000487,0.000121
9710,0.000113,0.000119,0.000498,0.000115
9711,0.000112,0.000124,0.00049,0.000114
9712,0.000113,0.000119,0.0005,0.000115
9713,0.000112,0.000123,0.000489,0.000115
9714,0.000112,0.00012,0.000489,0.000115
9715,0.000118,0.000119,0.000489,0.000115
9716,0.000113,0.000119,0.000492,0.000116
9717,0.000113,0.000119,0.000492,0.000115
9718,0.000112,0.00012,0.000492,0.000115
9719,0.000113,0.00012,0.000491,0.000116
9720,0.000113,0.000119,0.000491,0.000115
9721,0.000117,0.000119,0.000491,0.000115
